PLAYER_LOCATION,5796,9/7/2023 8:50:58 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,6297,9/7/2023 8:50:58 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,6804,9/7/2023 8:50:59 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,7309,9/7/2023 8:50:59 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,7809,9/7/2023 8:51:00 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,8315,9/7/2023 8:51:00 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,8820,9/7/2023 8:51:01 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,9321,9/7/2023 8:51:01 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,9824,9/7/2023 8:51:02 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,10331,9/7/2023 8:51:02 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,10836,9/7/2023 8:51:03 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,11341,9/7/2023 8:51:03 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,11847,9/7/2023 8:51:04 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,12349,9/7/2023 8:51:04 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,12856,9/7/2023 8:51:05 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,13359,9/7/2023 8:51:05 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,13864,9/7/2023 8:51:06 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,14365,9/7/2023 8:51:06 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,14871,9/7/2023 8:51:07 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,15372,9/7/2023 8:51:07 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,15874,9/7/2023 8:51:08 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,16380,9/7/2023 8:51:08 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,16886,9/7/2023 8:51:09 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,17388,9/7/2023 8:51:09 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,17892,9/7/2023 8:51:10 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,18398,9/7/2023 8:51:10 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,18898,9/7/2023 8:51:11 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,19406,9/7/2023 8:51:11 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,19913,9/7/2023 8:51:12 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,20417,9/7/2023 8:51:12 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,20921,9/7/2023 8:51:13 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,21424,9/7/2023 8:51:13 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,21930,9/7/2023 8:51:14 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,22437,9/7/2023 8:51:14 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,22939,9/7/2023 8:51:15 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,23445,9/7/2023 8:51:15 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,23948,9/7/2023 8:51:16 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,24450,9/7/2023 8:51:16 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,24951,9/7/2023 8:51:17 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,25451,9/7/2023 8:51:17 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,25957,9/7/2023 8:51:18 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,26457,9/7/2023 8:51:18 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,26958,9/7/2023 8:51:19 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,27458,9/7/2023 8:51:19 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,27963,9/7/2023 8:51:20 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,28464,9/7/2023 8:51:20 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,28970,9/7/2023 8:51:21 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,29477,9/7/2023 8:51:21 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,29984,9/7/2023 8:51:22 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,30490,9/7/2023 8:51:22 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,30996,9/7/2023 8:51:23 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,31499,9/7/2023 8:51:23 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,32001,9/7/2023 8:51:24 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,32502,9/7/2023 8:51:24 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,33004,9/7/2023 8:51:25 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,33511,9/7/2023 8:51:25 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,34012,9/7/2023 8:51:26 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,34515,9/7/2023 8:51:26 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,35015,9/7/2023 8:51:27 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,35515,9/7/2023 8:51:27 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,36019,9/7/2023 8:51:28 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,36523,9/7/2023 8:51:28 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,37024,9/7/2023 8:51:29 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,37525,9/7/2023 8:51:29 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,38025,9/7/2023 8:51:30 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,38526,9/7/2023 8:51:30 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,39029,9/7/2023 8:51:31 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,39534,9/7/2023 8:51:31 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,40035,9/7/2023 8:51:32 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,40539,9/7/2023 8:51:32 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,41043,9/7/2023 8:51:33 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,41551,9/7/2023 8:51:33 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,42053,9/7/2023 8:51:34 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,42557,9/7/2023 8:51:34 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,43065,9/7/2023 8:51:35 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,43566,9/7/2023 8:51:35 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,44073,9/7/2023 8:51:36 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,44573,9/7/2023 8:51:36 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,45075,9/7/2023 8:51:37 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,45578,9/7/2023 8:51:37 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,46084,9/7/2023 8:51:38 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,46591,9/7/2023 8:51:38 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,47095,9/7/2023 8:51:39 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,47601,9/7/2023 8:51:39 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,48105,9/7/2023 8:51:40 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,48606,9/7/2023 8:51:40 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,49113,9/7/2023 8:51:41 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,49616,9/7/2023 8:51:41 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,50117,9/7/2023 8:51:42 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,50622,9/7/2023 8:51:42 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,51127,9/7/2023 8:51:43 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,51630,9/7/2023 8:51:43 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,52132,9/7/2023 8:51:44 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,52634,9/7/2023 8:51:44 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,53137,9/7/2023 8:51:45 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,53638,9/7/2023 8:51:45 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,54143,9/7/2023 8:51:46 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,54650,9/7/2023 8:51:46 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,55155,9/7/2023 8:51:47 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,55659,9/7/2023 8:51:47 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,56166,9/7/2023 8:51:48 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,56671,9/7/2023 8:51:48 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,57174,9/7/2023 8:51:49 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,57677,9/7/2023 8:51:49 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,58179,9/7/2023 8:51:50 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,58681,9/7/2023 8:51:50 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,59186,9/7/2023 8:51:51 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,59688,9/7/2023 8:51:51 AM,7f9fbaf9-4b2a-42c6-a5f9-c5bb972ca11d,1.3,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
